pid,visit,model,r2,mse
21,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.1_max_iter1000",-0.23232811118413443,0.03120234897768125
27,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.1_max_iter1000",-1.1642742039433966,0.03304488467191204
28,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.1_max_iter1000",-1.4635067606083672,0.06488860476018475
32,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.1_max_iter1000",-4.198055389783815,0.0622420782300797
33,0,"MLPRegressor_hidden_layer_sizes(100,)_learning_rate_init0.1_max_iter1000",-0.2995320613602679,0.08829742058152044
21,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.001_max_iter200",-0.006549708521594422,0.02548567624453171
27,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.001_max_iter200",-1.2994225698104156,0.035108376513905006
28,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.001_max_iter200",-1.2019474546839644,0.057999149981791745
32,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.001_max_iter200",-2.100736666779828,0.0371285566836973
33,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.001_max_iter200",-0.45145456520715777,0.09861987865456344
21,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.001_max_iter500",0.13314735005519007,0.02194856925710772
27,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.001_max_iter500",-0.8753785348414085,0.02863392600027242
28,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.001_max_iter500",-1.3830648310522942,0.06276976966844684
32,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.001_max_iter500",-2.65412558699361,0.0437548955509786
33,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.001_max_iter500",-0.1452326768695238,0.07781346404597489
21,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.001_max_iter1000",0.1062216160258781,0.02263032449910697
27,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.001_max_iter1000",-0.9169917248623312,0.029269290531516317
28,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.001_max_iter1000",-1.5325792247736194,0.06670796888724899
32,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.001_max_iter1000",-1.4362577554568579,0.029172014230900812
33,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.001_max_iter1000",-0.08369455920941005,0.07363222279891975
21,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.01_max_iter200",-0.18656649202320463,0.0300436721627289
27,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.01_max_iter200",-2.159521568352239,0.048240664539819546
28,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.01_max_iter200",-0.8238756811839729,0.04804076453146536
32,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.01_max_iter200",-4.859369973422668,0.07016073068046344
33,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.01_max_iter200",-0.47811796007925356,0.10043153768257407
21,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.01_max_iter500",-0.23527337128962356,0.03127692248842687
27,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.01_max_iter500",-0.7273806870250277,0.026374243838061796
28,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.01_max_iter500",-2.249385358770506,0.08558859493721106
32,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.01_max_iter500",-5.054339035366376,0.07249531134495503
33,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.01_max_iter500",-0.32030301985909837,0.08970871477962804
21,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.01_max_iter1000",0.15421871256485442,0.021415045757566666
27,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.01_max_iter1000",-1.4660166294350172,0.03765199204898374
28,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.01_max_iter1000",-2.0974737186580263,0.08158725240738751
32,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.01_max_iter1000",-3.535638378082127,0.05431022518666939
33,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.01_max_iter1000",0.13825663957424983,0.05855162653640059
21,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.1_max_iter200",0.21878909944265357,0.019780133978228108
27,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.1_max_iter200",-0.07320695574215597,0.0163860937846861
28,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.1_max_iter200",-1.1432469726774586,0.056452983177194924
32,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.1_max_iter200",-18.25457746451223,0.23055639599160616
33,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.1_max_iter200",-0.3753587571125978,0.0934495071249969
21,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.1_max_iter500",0.08004871332179242,0.023293018173397226
27,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.1_max_iter500",-0.6407934650916149,0.02505220028293485
28,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.1_max_iter500",-1.802739574119712,0.07382397457917692
32,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.1_max_iter500",-1.3503744981694683,0.028143638806267624
33,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.1_max_iter500",-0.6124698752731017,0.10956015244671202
21,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.1_max_iter1000",-0.12178308011418082,0.02840336662396464
27,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.1_max_iter1000",-0.9285951321302242,0.02944645535391734
28,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.1_max_iter1000",-1.139938695783143,0.05636584338311557
32,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.1_max_iter1000",-2.376110607902078,0.040425914079992624
33,0,"MLPRegressor_hidden_layer_sizes(50, 50)_learning_rate_init0.1_max_iter1000",-0.43974986002963856,0.09782459602432166
